epoch  test_loss    filename
481    -6.94707     gpu0_481_-6.947070_net_detector.pth
482    -6.900648    gpu0_482_-6.900648_net_detector.pth
483    -6.935011    gpu0_483_-6.935011_net_detector.pth
484    -6.926711    gpu0_484_-6.926711_net_detector.pth
485    -6.917041    gpu0_485_-6.917041_net_detector.pth
486    -6.931374    gpu0_486_-6.931374_net_detector.pth
487    -6.938208    gpu0_487_-6.938208_net_detector.pth
488    -6.918022    gpu0_488_-6.918022_net_detector.pth
489    -6.871543    gpu0_489_-6.871543_net_detector.pth
490    -6.929185    gpu0_490_-6.929185_net_detector.pth
491    -6.906434    gpu0_491_-6.906434_net_detector.pth
492    -6.919681    gpu0_492_-6.919681_net_detector.pth
493    -6.92351     gpu0_493_-6.923510_net_detector.pth
494    -6.925857    gpu0_494_-6.925857_net_detector.pth
495    -6.907687    gpu0_495_-6.907687_net_detector.pth
496    -6.940603    gpu0_496_-6.940603_net_detector.pth
497    -6.886197    gpu0_497_-6.886197_net_detector.pth
498    -6.919822    gpu0_498_-6.919822_net_detector.pth
499    -6.915542    gpu0_499_-6.915542_net_detector.pth
500    -6.93348     gpu0_500_-6.933480_net_detector.pth

============================================================
✅ 最优模型（loss 最小）：
epoch: 352
test_loss: -6.949864
filename: gpu0_352_-6.949864_net_detector.pth
